Order_ID,Order_Date,Customer_ID,Customer_Name,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-101700,2022-02-08,CUST-5004,Customer 5004,South,Furniture,Furnishings,7023.75,7,0.2,744.16
ORD-101701,2022-09-28,CUST-5678,Customer 5678,West,Office Supplies,Binders,977.51,5,0.16,111.59
ORD-101702,2022-06-06,CUST-4588,Customer 4588,West,Technology,Machines,6172.46,6,0.07,539.4
ORD-101703,2022-03-16,CUST-3546,Customer 3546,West,Furniture,Chairs,3954.32,4,0.09,1004.99
ORD-101704,2022-05-10,CUST-7352,Customer 7352,West,Office Supplies,Art,1092.44,6,0.03,175.93
ORD-101705,2023-11-18,CUST-2836,Customer 2836,West,Furniture,Chairs,1420.17,6,0.15,300.09
ORD-101706,2022-03-25,CUST-7525,Customer 7525,West,Furniture,Tables,4285.62,6,0.29,-1049.23
ORD-101707,2022-01-22,CUST-1834,Customer 1834,West,Furniture,Bookcases,6293.92,6,0.2,653.37
ORD-101708,2023-04-04,CUST-4468,Customer 4468,West,Technology,Phones,8131.06,4,0.04,1206.63
ORD-101709,2023-06-23,CUST-6240,Customer 6240,West,Technology,Accessories,10318.02,5,0.0,2527.66
ORD-101710,2023-12-08,CUST-3175,Customer 3175,East,Technology,Copiers,1885.82,1,0.07,452.0
ORD-101711,2023-01-17,CUST-4159,Customer 4159,East,Office Supplies,Paper,286.04,5,0.06,21.24
ORD-101712,2023-03-16,CUST-4910,Customer 4910,West,Office Supplies,Art,953.35,5,0.0,239.48
ORD-101713,2023-08-27,CUST-5989,Customer 5989,North,Furniture,Chairs,2215.85,2,0.09,533.53
ORD-101714,2022-01-21,CUST-6282,Customer 6282,East,Furniture,Tables,3478.83,3,0.1,659.86
ORD-101715,2022-10-30,CUST-1379,Customer 1379,West,Office Supplies,Art,1125.27,5,0.02,227.86
ORD-101716,2022-03-25,CUST-5120,Customer 5120,East,Technology,Accessories,482.83,6,0.1,113.65
ORD-101717,2023-10-21,CUST-9302,Customer 9302,East,Office Supplies,Art,51.82,5,0.1,3.39
ORD-101718,2023-03-29,CUST-7599,Customer 7599,East,Office Supplies,Paper,19.21,1,0.11,3.25
ORD-101719,2023-01-22,CUST-4421,Customer 4421,West,Furniture,Tables,1949.27,5,0.16,287.56
ORD-101720,2023-05-22,CUST-2892,Customer 2892,North,Technology,Phones,13835.42,5,0.04,4247.43
ORD-101721,2022-09-14,CUST-2609,Customer 2609,West,Furniture,Furnishings,1133.93,3,0.25,94.27
ORD-101722,2023-07-24,CUST-5937,Customer 5937,South,Technology,Copiers,7433.81,3,0.06,924.25
ORD-101723,2023-06-11,CUST-8141,Customer 8141,North,Office Supplies,Binders,482.23,3,0.15,105.27
ORD-101724,2022-06-11,CUST-8058,Customer 8058,West,Furniture,Tables,1815.41,3,0.01,257.81
ORD-101725,2022-06-12,CUST-3903,Customer 3903,South,Technology,Machines,8319.16,3,0.04,1642.82
ORD-101726,2023-06-08,CUST-9505,Customer 9505,West,Technology,Accessories,17614.18,7,0.12,4308.09
ORD-101727,2022-09-28,CUST-7410,Customer 7410,South,Office Supplies,Storage,410.28,3,0.11,99.13
ORD-101728,2023-05-07,CUST-7456,Customer 7456,West,Office Supplies,Storage,772.63,6,0.07,62.79
ORD-101729,2022-07-27,CUST-8498,Customer 8498,East,Office Supplies,Binders,1039.26,6,0.12,110.14
ORD-101730,2023-06-23,CUST-7047,Customer 7047,East,Office Supplies,Storage,430.55,3,0.25,-10.41
ORD-101731,2023-08-07,CUST-9694,Customer 9694,North,Technology,Phones,2187.1,1,0.13,362.02
ORD-101732,2022-03-01,CUST-1260,Customer 1260,North,Furniture,Tables,7540.72,5,0.12,688.87
ORD-101733,2023-03-06,CUST-8758,Customer 8758,North,Office Supplies,Storage,717.21,3,0.04,87.39
ORD-101734,2023-10-19,CUST-9297,Customer 9297,East,Office Supplies,Binders,983.87,7,0.0,136.68
ORD-101735,2023-08-28,CUST-6783,Customer 6783,South,Technology,Phones,18462.09,7,0.03,4139.77
ORD-101736,2022-11-05,CUST-9340,Customer 9340,West,Office Supplies,Binders,345.11,4,0.07,76.13
ORD-101737,2023-06-04,CUST-3492,Customer 3492,West,Technology,Phones,1098.03,1,0.17,-23.34
ORD-101738,2023-08-14,CUST-7599,Customer 7599,East,Office Supplies,Art,98.63,4,0.1,5.58
ORD-101739,2022-01-27,CUST-8346,Customer 8346,East,Technology,Machines,6499.73,5,0.15,867.13
ORD-101740,2023-11-17,CUST-3179,Customer 3179,North,Furniture,Furnishings,3828.77,5,0.04,772.97
ORD-101741,2023-07-16,CUST-7578,Customer 7578,East,Furniture,Chairs,4616.77,7,0.11,43.47
ORD-101742,2022-07-18,CUST-9664,Customer 9664,West,Furniture,Bookcases,882.19,1,0.23,113.69
ORD-101743,2023-01-22,CUST-8496,Customer 8496,North,Office Supplies,Art,84.34,2,0.04,17.3
ORD-101744,2022-12-15,CUST-7545,Customer 7545,North,Technology,Copiers,3744.61,7,0.09,758.95
ORD-101745,2023-11-24,CUST-7291,Customer 7291,North,Furniture,Tables,1346.38,5,0.07,233.11
ORD-101746,2023-06-20,CUST-1950,Customer 1950,North,Office Supplies,Storage,85.77,2,0.07,13.86
ORD-101747,2023-01-13,CUST-4159,Customer 4159,South,Office Supplies,Paper,200.1,1,0.1,23.7
ORD-101748,2023-07-12,CUST-4041,Customer 4041,East,Furniture,Chairs,5361.47,5,0.2,233.4
ORD-101749,2023-06-11,CUST-5112,Customer 5112,West,Office Supplies,Art,287.67,3,0.2,-18.84
ORD-101750,2022-06-02,CUST-5941,Customer 5941,North,Office Supplies,Storage,905.7,5,0.04,290.8
ORD-101751,2022-07-25,CUST-2572,Customer 2572,North,Office Supplies,Paper,193.0,1,0.19,-6.77
ORD-101752,2023-03-31,CUST-7867,Customer 7867,South,Technology,Phones,1696.0,2,0.11,303.87
ORD-101753,2022-09-30,CUST-5324,Customer 5324,South,Technology,Machines,11379.45,5,0.09,2357.24
ORD-101754,2022-08-24,CUST-7302,Customer 7302,East,Office Supplies,Paper,835.86,5,0.18,-26.72
ORD-101755,2023-06-05,CUST-6794,Customer 6794,South,Office Supplies,Storage,1235.35,7,0.0,198.48
ORD-101756,2023-11-09,CUST-2399,Customer 2399,West,Office Supplies,Art,340.28,4,0.16,48.96
ORD-101757,2023-12-27,CUST-5266,Customer 5266,West,Office Supplies,Storage,65.16,1,0.09,3.75
ORD-101758,2023-05-16,CUST-9119,Customer 9119,North,Furniture,Tables,1278.32,3,0.13,61.93
ORD-101759,2022-04-27,CUST-7125,Customer 7125,West,Technology,Phones,10962.19,5,0.1,1094.91
ORD-101760,2023-01-21,CUST-5171,Customer 5171,East,Furniture,Furnishings,2605.42,6,0.1,553.89
ORD-101761,2022-12-10,CUST-8510,Customer 8510,East,Technology,Accessories,1488.71,5,0.14,47.02
ORD-101762,2023-08-07,CUST-8394,Customer 8394,North,Office Supplies,Paper,35.04,1,0.07,3.09
ORD-101763,2023-01-30,CUST-8545,Customer 8545,West,Furniture,Bookcases,2049.37,7,0.1,292.25
ORD-101764,2022-03-05,CUST-8523,Customer 8523,South,Technology,Machines,3117.69,6,0.0,876.75
ORD-101765,2023-12-18,CUST-6747,Customer 6747,West,Furniture,Tables,7124.09,7,0.13,1435.52
ORD-101766,2023-12-22,CUST-9325,Customer 9325,East,Furniture,Chairs,2252.97,7,0.17,61.95
ORD-101767,2022-03-13,CUST-1259,Customer 1259,East,Technology,Phones,5458.4,3,0.13,940.98
ORD-101768,2022-10-01,CUST-8796,Customer 8796,West,Office Supplies,Storage,1019.37,5,0.17,-10.84
ORD-101769,2022-11-16,CUST-4371,Customer 4371,South,Office Supplies,Paper,744.05,7,0.05,98.1
ORD-101770,2022-12-04,CUST-5983,Customer 5983,South,Furniture,Bookcases,2553.38,2,0.11,262.18
ORD-101771,2023-01-01,CUST-9634,Customer 9634,South,Technology,Phones,3558.88,2,0.13,788.14
ORD-101772,2023-05-10,CUST-6722,Customer 6722,North,Office Supplies,Binders,496.63,6,0.24,-7.28
ORD-101773,2023-08-30,CUST-6630,Customer 6630,East,Office Supplies,Art,122.46,5,0.12,11.79
ORD-101774,2022-06-15,CUST-5661,Customer 5661,East,Technology,Machines,3512.45,2,0.13,691.94
ORD-101775,2023-06-28,CUST-6763,Customer 6763,North,Office Supplies,Storage,388.99,5,0.11,18.89
ORD-101776,2022-01-11,CUST-6680,Customer 6680,West,Furniture,Furnishings,5756.64,6,0.17,692.18
ORD-101777,2022-10-28,CUST-6615,Customer 6615,South,Furniture,Furnishings,6135.93,7,0.18,894.67
ORD-101778,2023-12-30,CUST-7037,Customer 7037,South,Office Supplies,Paper,337.91,4,0.07,74.62
ORD-101779,2022-04-12,CUST-9246,Customer 9246,South,Office Supplies,Storage,1095.76,7,0.1,41.96
ORD-101780,2023-03-01,CUST-8174,Customer 8174,South,Technology,Phones,10384.6,4,0.06,1970.4
ORD-101781,2023-01-27,CUST-9970,Customer 9970,East,Office Supplies,Paper,510.66,7,0.13,94.53
ORD-101782,2022-08-02,CUST-2979,Customer 2979,South,Office Supplies,Art,190.99,1,0.0,51.9
ORD-101783,2023-11-22,CUST-3921,Customer 3921,West,Office Supplies,Art,761.02,5,0.21,-72.55
ORD-101784,2022-03-29,CUST-2996,Customer 2996,West,Furniture,Furnishings,881.6,1,0.18,-21.23
ORD-101785,2023-07-07,CUST-7190,Customer 7190,East,Technology,Phones,2882.88,2,0.12,450.68
ORD-101786,2023-02-05,CUST-1436,Customer 1436,North,Furniture,Furnishings,6450.76,7,0.11,476.57
ORD-101787,2023-08-11,CUST-2830,Customer 2830,West,Technology,Phones,2644.12,1,0.04,511.1
ORD-101788,2022-02-15,CUST-8273,Customer 8273,East,Furniture,Tables,729.19,1,0.19,-8.24
ORD-101789,2023-11-03,CUST-2649,Customer 2649,East,Technology,Accessories,1093.37,3,0.03,356.51
ORD-101790,2023-04-08,CUST-4119,Customer 4119,South,Office Supplies,Binders,1159.7,7,0.0,380.78
ORD-101791,2023-08-15,CUST-4410,Customer 4410,North,Technology,Machines,1309.27,7,0.03,402.77
ORD-101792,2022-11-06,CUST-3065,Customer 3065,North,Office Supplies,Paper,305.21,2,0.24,3.01
ORD-101793,2022-03-27,CUST-6963,Customer 6963,East,Office Supplies,Art,1146.49,5,0.1,57.15
ORD-101794,2022-04-02,CUST-8693,Customer 8693,North,Technology,Copiers,11760.42,5,0.1,1714.98
ORD-101795,2023-10-22,CUST-6049,Customer 6049,West,Technology,Phones,2528.94,5,0.01,575.09
ORD-101796,2023-11-04,CUST-5905,Customer 5905,North,Technology,Copiers,1986.94,3,0.13,228.61
ORD-101797,2023-12-15,CUST-3801,Customer 3801,West,Furniture,Furnishings,894.95,1,0.13,177.62
ORD-101798,2022-08-30,CUST-8736,Customer 8736,East,Furniture,Furnishings,1591.1,1,0.08,249.31
ORD-101799,2022-01-02,CUST-3397,Customer 3397,South,Technology,Copiers,4931.36,2,0.05,856.38
ORD-101800,2022-08-13,CUST-5547,Customer 5547,South,Office Supplies,Binders,358.51,6,0.1,69.74
ORD-101801,2023-08-12,CUST-4330,Customer 4330,West,Office Supplies,Binders,636.31,3,0.09,78.21
ORD-101802,2022-04-26,CUST-3112,Customer 3112,South,Technology,Copiers,2288.01,1,0.09,621.82
ORD-101803,2023-10-28,CUST-6491,Customer 6491,West,Office Supplies,Binders,357.66,5,0.06,96.26
ORD-101804,2022-04-13,CUST-1698,Customer 1698,East,Office Supplies,Art,94.1,1,0.13,0.21
ORD-101805,2022-07-13,CUST-4506,Customer 4506,South,Technology,Accessories,2422.45,2,0.17,152.25
ORD-101806,2022-06-15,CUST-2646,Customer 2646,East,Technology,Copiers,4527.78,7,0.08,250.42
ORD-101807,2022-03-31,CUST-8713,Customer 8713,South,Furniture,Furnishings,4112.89,6,0.07,1042.07
ORD-101808,2023-11-17,CUST-1104,Customer 1104,East,Office Supplies,Paper,53.3,1,0.01,14.99
ORD-101809,2022-05-02,CUST-2845,Customer 2845,North,Technology,Copiers,2807.15,2,0.11,394.58
ORD-101810,2022-05-23,CUST-4572,Customer 4572,North,Technology,Accessories,1084.69,3,0.12,23.28
ORD-101811,2022-04-16,CUST-3498,Customer 3498,North,Furniture,Tables,3060.98,5,0.13,163.56
ORD-101812,2023-03-04,CUST-4990,Customer 4990,East,Technology,Accessories,6098.85,7,0.07,1599.38
ORD-101813,2022-11-01,CUST-6057,Customer 6057,North,Office Supplies,Paper,1069.98,5,0.0,192.7
ORD-101814,2022-11-13,CUST-3642,Customer 3642,West,Office Supplies,Storage,62.38,2,0.24,-7.11
ORD-101815,2023-09-27,CUST-6178,Customer 6178,South,Furniture,Bookcases,6785.84,6,0.16,-162.5
ORD-101816,2022-01-09,CUST-9423,Customer 9423,East,Furniture,Chairs,6168.58,6,0.24,620.09
ORD-101817,2022-03-14,CUST-4312,Customer 4312,South,Technology,Machines,3238.82,1,0.04,745.24
ORD-101818,2022-12-25,CUST-9610,Customer 9610,West,Office Supplies,Storage,623.95,7,0.21,-33.91
ORD-101819,2022-08-11,CUST-4111,Customer 4111,East,Furniture,Bookcases,4302.8,4,0.05,1092.78
ORD-101820,2023-02-20,CUST-7332,Customer 7332,North,Technology,Phones,10859.23,5,0.18,-490.03
ORD-101821,2023-07-07,CUST-5502,Customer 5502,South,Technology,Accessories,1606.13,5,0.04,209.72
ORD-101822,2023-01-05,CUST-1182,Customer 1182,South,Technology,Copiers,927.05,1,0.0,167.46
ORD-101823,2023-12-17,CUST-8467,Customer 8467,East,Office Supplies,Art,113.88,1,0.06,28.96
ORD-101824,2022-09-21,CUST-9849,Customer 9849,West,Furniture,Chairs,512.22,4,0.27,-78.27
ORD-101825,2023-11-21,CUST-7909,Customer 7909,West,Office Supplies,Binders,201.24,2,0.16,-4.52
ORD-101826,2022-11-14,CUST-1256,Customer 1256,South,Technology,Copiers,5451.7,5,0.16,407.03
ORD-101827,2022-03-25,CUST-1350,Customer 1350,North,Furniture,Furnishings,1738.57,2,0.03,439.26
ORD-101828,2022-11-14,CUST-2585,Customer 2585,West,Furniture,Tables,578.94,3,0.15,81.34
ORD-101829,2022-04-21,CUST-1815,Customer 1815,South,Office Supplies,Storage,411.63,3,0.18,40.32
ORD-101830,2022-09-08,CUST-5991,Customer 5991,West,Furniture,Chairs,2957.93,3,0.06,696.82
ORD-101831,2023-01-18,CUST-8881,Customer 8881,West,Technology,Copiers,10860.13,4,0.05,1697.33
ORD-101832,2022-01-07,CUST-9129,Customer 9129,South,Office Supplies,Storage,581.91,4,0.1,66.41
ORD-101833,2023-04-04,CUST-6669,Customer 6669,South,Technology,Phones,2299.13,1,0.0,317.28
ORD-101834,2022-03-25,CUST-3911,Customer 3911,South,Office Supplies,Binders,256.67,1,0.0,81.12
ORD-101835,2022-07-27,CUST-9141,Customer 9141,West,Office Supplies,Paper,483.71,5,0.21,58.86
ORD-101836,2023-01-25,CUST-3567,Customer 3567,West,Furniture,Chairs,730.38,1,0.22,28.1
ORD-101837,2022-11-10,CUST-2622,Customer 2622,North,Furniture,Bookcases,4296.19,6,0.18,652.25
ORD-101838,2022-01-22,CUST-5452,Customer 5452,North,Technology,Copiers,2647.99,1,0.07,674.8
ORD-101839,2023-02-14,CUST-1225,Customer 1225,East,Office Supplies,Art,719.58,5,0.17,-32.35
ORD-101840,2023-05-30,CUST-6023,Customer 6023,North,Furniture,Furnishings,7173.0,6,0.2,-317.64
ORD-101841,2022-05-07,CUST-3080,Customer 3080,South,Technology,Accessories,10063.6,4,0.09,987.78
ORD-101842,2023-12-01,CUST-2153,Customer 2153,West,Furniture,Furnishings,2549.83,3,0.08,497.58
ORD-101843,2022-01-14,CUST-3384,Customer 3384,East,Furniture,Bookcases,2080.42,3,0.16,59.21
ORD-101844,2022-01-12,CUST-3316,Customer 3316,East,Technology,Accessories,4792.11,3,0.04,678.43
ORD-101845,2022-03-28,CUST-9731,Customer 9731,East,Office Supplies,Paper,264.15,6,0.02,53.18
ORD-101846,2023-06-08,CUST-9543,Customer 9543,West,Furniture,Tables,6345.38,5,0.0,1644.88
ORD-101847,2023-06-21,CUST-2230,Customer 2230,South,Office Supplies,Art,876.55,5,0.13,-3.61
ORD-101848,2022-10-28,CUST-1533,Customer 1533,East,Office Supplies,Paper,795.06,4,0.15,43.61
ORD-101849,2022-08-31,CUST-8100,Customer 8100,North,Technology,Copiers,2222.51,3,0.04,182.57
ORD-101850,2022-05-02,CUST-9714,Customer 9714,West,Technology,Copiers,3251.61,7,0.08,841.87
ORD-101851,2022-05-27,CUST-9690,Customer 9690,South,Technology,Phones,12858.97,7,0.0,4281.69
ORD-101852,2023-07-21,CUST-6166,Customer 6166,South,Technology,Machines,5089.75,4,0.12,80.51
ORD-101853,2022-12-22,CUST-8476,Customer 8476,South,Technology,Machines,2424.13,3,0.11,509.54
ORD-101854,2023-11-16,CUST-1567,Customer 1567,South,Technology,Machines,9545.74,5,0.09,1958.85
ORD-101855,2023-09-23,CUST-2652,Customer 2652,North,Furniture,Bookcases,762.06,6,0.15,169.83
ORD-101856,2022-11-05,CUST-4595,Customer 4595,West,Furniture,Tables,2108.55,5,0.1,119.05
ORD-101857,2023-11-26,CUST-4133,Customer 4133,North,Technology,Accessories,1170.47,5,0.13,122.79
ORD-101858,2022-10-15,CUST-5181,Customer 5181,East,Office Supplies,Paper,373.9,3,0.16,8.78
ORD-101859,2022-11-03,CUST-6971,Customer 6971,West,Office Supplies,Storage,959.63,5,0.09,168.54
ORD-101860,2023-08-17,CUST-1294,Customer 1294,South,Technology,Accessories,10796.05,5,0.16,653.22
ORD-101861,2023-12-24,CUST-7343,Customer 7343,South,Office Supplies,Binders,178.06,1,0.1,32.28
ORD-101862,2023-10-24,CUST-2934,Customer 2934,East,Office Supplies,Storage,149.81,2,0.18,18.06
ORD-101863,2023-07-03,CUST-3928,Customer 3928,East,Technology,Phones,17465.32,7,0.12,1072.52
ORD-101864,2022-12-18,CUST-7610,Customer 7610,East,Office Supplies,Storage,151.91,4,0.02,20.83
ORD-101865,2022-11-08,CUST-2066,Customer 2066,North,Furniture,Chairs,3812.37,7,0.05,446.71
ORD-101866,2022-02-28,CUST-7138,Customer 7138,West,Furniture,Bookcases,3349.77,3,0.05,412.51
ORD-101867,2023-10-05,CUST-5065,Customer 5065,East,Furniture,Bookcases,691.58,2,0.04,109.7
ORD-101868,2023-12-15,CUST-4897,Customer 4897,East,Furniture,Bookcases,7846.04,7,0.19,-230.67
ORD-101869,2022-02-04,CUST-1742,Customer 1742,North,Office Supplies,Art,489.24,7,0.0,75.38
ORD-101870,2023-03-21,CUST-3516,Customer 3516,South,Technology,Machines,3342.56,3,0.13,300.94
ORD-101871,2022-04-03,CUST-3547,Customer 3547,South,Technology,Machines,11640.03,5,0.16,2276.0
ORD-101872,2022-07-26,CUST-6897,Customer 6897,East,Technology,Phones,6662.55,2,0.11,502.89
ORD-101873,2022-12-19,CUST-4669,Customer 4669,West,Office Supplies,Storage,88.01,3,0.1,17.63
ORD-101874,2022-11-28,CUST-5578,Customer 5578,North,Technology,Phones,20513.08,6,0.06,4993.1
ORD-101875,2023-12-26,CUST-7005,Customer 7005,East,Office Supplies,Paper,1067.84,6,0.06,320.68
ORD-101876,2022-06-08,CUST-9296,Customer 9296,West,Office Supplies,Binders,777.48,5,0.17,122.3
ORD-101877,2022-01-24,CUST-5573,Customer 5573,South,Furniture,Bookcases,724.82,6,0.16,53.46
ORD-101878,2023-02-08,CUST-1875,Customer 1875,South,Office Supplies,Art,61.91,1,0.16,3.53
ORD-101879,2023-05-31,CUST-8111,Customer 8111,South,Furniture,Chairs,2200.46,4,0.14,-29.28
ORD-101880,2022-12-30,CUST-6351,Customer 6351,South,Office Supplies,Art,695.06,5,0.08,96.2
ORD-101881,2023-01-17,CUST-1228,Customer 1228,East,Office Supplies,Storage,153.75,1,0.26,-6.7
ORD-101882,2023-06-16,CUST-9028,Customer 9028,West,Office Supplies,Storage,151.32,1,0.08,6.85
ORD-101883,2022-06-01,CUST-2218,Customer 2218,North,Technology,Machines,3596.44,3,0.13,907.92
ORD-101884,2023-07-16,CUST-9416,Customer 9416,South,Furniture,Chairs,1467.02,3,0.09,345.53
ORD-101885,2023-11-20,CUST-2677,Customer 2677,North,Technology,Accessories,6954.25,6,0.01,1343.14
ORD-101886,2023-08-31,CUST-1897,Customer 1897,East,Furniture,Furnishings,4745.65,5,0.09,706.37
ORD-101887,2023-09-09,CUST-8051,Customer 8051,South,Technology,Machines,3905.76,2,0.12,785.27
ORD-101888,2023-02-24,CUST-7968,Customer 7968,West,Furniture,Bookcases,1189.91,4,0.2,-19.48
ORD-101889,2022-09-07,CUST-4954,Customer 4954,East,Technology,Phones,4561.84,4,0.03,1358.42
ORD-101890,2022-04-27,CUST-8102,Customer 8102,North,Office Supplies,Binders,139.61,3,0.05,37.05
ORD-101891,2023-05-27,CUST-7513,Customer 7513,North,Technology,Accessories,1015.1,3,0.12,105.26
ORD-101892,2023-08-01,CUST-7243,Customer 7243,South,Furniture,Furnishings,2824.49,6,0.12,680.8
ORD-101893,2022-12-01,CUST-5766,Customer 5766,North,Technology,Machines,12585.7,6,0.11,3082.03
ORD-101894,2023-02-22,CUST-3633,Customer 3633,South,Technology,Machines,90.99,1,0.05,11.86
ORD-101895,2022-10-22,CUST-2513,Customer 2513,North,Furniture,Furnishings,1737.21,6,0.23,205.48
ORD-101896,2023-01-06,CUST-2971,Customer 2971,West,Office Supplies,Paper,136.38,4,0.0,47.73
ORD-101897,2022-07-05,CUST-2855,Customer 2855,West,Office Supplies,Paper,298.8,3,0.06,46.22
ORD-101898,2022-09-03,CUST-8403,Customer 8403,South,Furniture,Tables,4723.95,6,0.01,808.82
ORD-101899,2023-09-29,CUST-1837,Customer 1837,South,Furniture,Bookcases,2205.97,6,0.22,180.85
ORD-101900,2022-09-25,CUST-7140,Customer 7140,West,Furniture,Chairs,1056.75,3,0.13,183.34
ORD-101901,2023-10-05,CUST-4845,Customer 4845,West,Office Supplies,Paper,174.03,3,0.16,16.75
ORD-101902,2022-08-25,CUST-4045,Customer 4045,East,Technology,Accessories,8820.76,6,0.03,2815.71
ORD-101903,2023-06-14,CUST-5915,Customer 5915,East,Technology,Copiers,12802.3,6,0.07,2425.25
ORD-101904,2023-07-06,CUST-2202,Customer 2202,North,Furniture,Chairs,3468.75,5,0.14,50.74
ORD-101905,2022-01-21,CUST-4682,Customer 4682,North,Office Supplies,Art,89.55,1,0.0,29.32
ORD-101906,2023-06-04,CUST-6952,Customer 6952,South,Technology,Phones,10290.68,5,0.04,1142.82
ORD-101907,2022-04-10,CUST-7640,Customer 7640,West,Furniture,Furnishings,2134.43,3,0.13,92.17
ORD-101908,2023-04-23,CUST-2066,Customer 2066,West,Office Supplies,Art,1231.73,7,0.21,60.15
ORD-101909,2023-08-22,CUST-4848,Customer 4848,North,Furniture,Bookcases,1196.66,1,0.02,171.29
ORD-101910,2022-10-25,CUST-8209,Customer 8209,East,Technology,Machines,15969.24,7,0.1,1541.66
ORD-101911,2023-06-10,CUST-8063,Customer 8063,West,Furniture,Tables,4253.12,4,0.05,713.91
ORD-101912,2022-11-30,CUST-7219,Customer 7219,West,Office Supplies,Art,419.25,3,0.07,96.16
ORD-101913,2022-01-02,CUST-8394,Customer 8394,South,Furniture,Furnishings,1891.3,5,0.1,376.02
ORD-101914,2023-01-10,CUST-6110,Customer 6110,South,Furniture,Tables,929.82,1,0.04,257.69
ORD-101915,2022-10-20,CUST-6612,Customer 6612,West,Office Supplies,Art,1052.01,7,0.1,170.64
ORD-101916,2023-07-07,CUST-4250,Customer 4250,South,Technology,Copiers,9987.77,6,0.15,809.17
ORD-101917,2022-11-14,CUST-1025,Customer 1025,West,Office Supplies,Binders,207.28,4,0.06,30.39
ORD-101918,2023-05-17,CUST-5130,Customer 5130,West,Furniture,Tables,1351.98,3,0.18,114.16
ORD-101919,2023-01-16,CUST-7173,Customer 7173,West,Office Supplies,Paper,448.46,3,0.13,54.26
ORD-101920,2023-09-15,CUST-7148,Customer 7148,South,Technology,Copiers,1590.98,3,0.05,278.59
ORD-101921,2022-01-14,CUST-6543,Customer 6543,North,Office Supplies,Binders,14.18,1,0.11,1.08
ORD-101922,2023-05-19,CUST-7098,Customer 7098,South,Technology,Accessories,3602.54,2,0.13,369.89
ORD-101923,2022-08-19,CUST-8547,Customer 8547,East,Office Supplies,Paper,193.11,7,0.05,55.01
ORD-101924,2022-03-25,CUST-2725,Customer 2725,West,Office Supplies,Paper,72.8,1,0.06,11.64
ORD-101925,2022-05-10,CUST-1601,Customer 1601,West,Furniture,Tables,1265.26,1,0.02,146.09
ORD-101926,2022-05-25,CUST-5721,Customer 5721,South,Furniture,Tables,1257.77,1,0.1,137.11
ORD-101927,2022-01-28,CUST-7081,Customer 7081,South,Furniture,Tables,3663.24,4,0.13,277.9
ORD-101928,2022-03-07,CUST-7996,Customer 7996,West,Furniture,Chairs,799.83,5,0.17,45.07
ORD-101929,2022-06-12,CUST-4119,Customer 4119,West,Technology,Copiers,2017.94,3,0.12,413.12
